flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
0.0,54.0,6.0,64.0,26.335212788668,26.335212788668,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83331852.85915013,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-PSHACK_Flood
0.0,54.0,6.0,64.0,4.990406003282672,4.990406003282672,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83348229.49693769,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-RSTFINFlood
7.718145740032196,108.0,6.0,64.0,0.2591295994082793,0.2591295994082793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,82955818.91255602,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DoS-TCP_Flood
0.039727439880371,63.5,6.11,64.64,1.999026888162256,1.999026888162256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,583.24,54.0,70.24,55.33137800228668,4.384675033777597,55.16,83089760.50510316,9.5,10.515010238773431,6.209646676668469,140.6591739340927,0.14,141.55,DDoS-SYN_Flood
0.0,0.0,1.0,64.0,47.46647654291646,47.46647654291646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,83124818.41958146,9.5,9.16515138991168,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood
0.1127962112426757,36838.74,16.89,65.73,73452.68012295406,73452.68012295406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,527.4,50.0,52.4,50.1605051367621,0.5963943767941484,50.24,83106491.21665464,9.5,10.015981544343813,0.8452455218339172,3.5984873449372072,0.1,141.55,DDoS-UDP_Flood
0.0,54.0,6.0,64.0,18.50311230319259,18.50311230319259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83072473.44132587,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-TCP_Flood
0.0385162186622619,28956.5,17.0,64.0,15191.017197941796,15191.017197941796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83106485.20860697,9.5,10.0,0.0,0.0,0.0,141.55,DDoS-UDP_Flood
0.0612745666503906,36149.97,16.73,65.77,12392.728383713624,12392.728383713624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.52,50.0,50.52,50.02642105263158,0.1141876815068419,50.36,83028533.83439566,9.5,10.00167717820945,0.1010526315789473,0.2552908587257617,0.02,141.55,DoS-UDP_Flood
0.0,54.0,6.0,64.0,0.9753284286235276,0.9753284286235276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83068264.68809602,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-TCP_Flood
0.0,54.0,6.0,64.0,34.0793909380091,34.0793909380091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83093166.93972477,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-SYN_Flood
5.769257125854492,108.0,6.0,64.0,0.3466650849193455,0.3466650849193455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83068539.33725467,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-TCP_Flood
0.0,54.0,6.0,64.0,15.33953355691198,15.33953355691198,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83314415.55851585,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-PSHACK_Flood
4.452035856246948,108.0,6.0,64.0,0.4492334442477002,0.4492334442477002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,82947322.29981293,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DoS-TCP_Flood
0.1183457159996032,23921.5,17.0,64.0,4070.320786998204,4070.320786998204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83106611.36929385,9.5,10.0,0.0,0.0,0.0,141.55,DDoS-UDP_Flood
